time,voltaje_ent,voltaje_cap_5,R_5,C_5,voltaje_cap_8,R_8,C_8,voltaje_cap_10,R_10,C_10,voltaje_cap_12,R_12,C_12,voltaje_cap_15,R_15,C_15
3600,4.93,3,55300,1.00E-04,2.59,1750,4.70E-03,1.39,99300,1.00E-04,1.28,53100,2.20E-04,1.55,14920,1.00E-03
3800,4.93,3.15,55300,1.00E-04,2.68,1750,4.70E-03,1.49,99300,1.00E-04,1.4,53100,2.20E-04,1.58,14920,1.00E-03
4000,4.93,3.26,55300,1.00E-04,2.81,1750,4.70E-03,1.57,99300,1.00E-04,1.49,53100,2.20E-04,1.67,14920,1.00E-03
4200,4.93,3.39,55300,1.00E-04,2.91,1750,4.70E-03,1.67,99300,1.00E-04,1.57,53100,2.20E-04,1.7,14920,1.00E-03
4400,4.93,3.53,55300,1.00E-04,3.02,1750,4.70E-03,1.77,99300,1.00E-04,1.67,53100,2.20E-04,1.83,14920,1.00E-03
4600,4.93,3.67,55300,1.00E-04,3.11,1750,4.70E-03,1.85,99300,1.00E-04,1.7,53100,2.20E-04,1.97,14920,1.00E-03
4800,4.93,3.83,55300,1.00E-04,3.23,1750,4.70E-03,1.97,99300,1.00E-04,1.83,53100,2.20E-04,1.97,14920,1.00E-03
5000,4.93,4.12,55300,1.00E-04,3.32,1750,4.70E-03,2.04,99300,1.00E-04,1.91,53100,2.20E-04,2.03,14920,1.00E-03
5200,4.93,4.1,55300,1.00E-04,3.39,1750,4.70E-03,2.13,99300,1.00E-04,1.95,53100,2.20E-04,2.22,14920,1.00E-03
5400,4.93,4.26,55300,1.00E-04,3.5,1750,4.70E-03,2.23,99300,1.00E-04,2.07,53100,2.20E-04,2.31,14920,1.00E-03
5600,4.93,4.45,55300,1.00E-04,3.58,1750,4.70E-03,2.29,99300,1.00E-04,2.15,53100,2.20E-04,2.28,14920,1.00E-03
5800,4.93,4.59,55300,1.00E-04,3.72,1750,4.70E-03,2.38,99300,1.00E-04,2.21,53100,2.20E-04,2.28,14920,1.00E-03
6000,4.93,4.77,55300,1.00E-04,3.83,1750,4.70E-03,2.45,99300,1.00E-04,2.28,53100,2.20E-04,2.36,14920,1.00E-03
6200,4.93,4.94,55300,1.00E-04,3.95,1750,4.70E-03,2.53,99300,1.00E-04,2.35,53100,2.20E-04,2.42,14920,1.00E-03
6400,4.93,5,55300,1.00E-04,4.08,1750,4.70E-03,2.62,99300,1.00E-04,2.42,53100,2.20E-04,2.49,14920,1.00E-03
6600,4.93,5,55300,1.00E-04,4.18,1750,4.70E-03,2.68,99300,1.00E-04,2.49,53100,2.20E-04,2.57,14920,1.00E-03
6800,4.93,5,55300,1.00E-04,4.3,1750,4.70E-03,2.75,99300,1.00E-04,2.56,53100,2.20E-04,2.61,14920,1.00E-03
7000,4.93,5,55300,1.00E-04,4.43,1750,4.70E-03,2.84,99300,1.00E-04,2.63,53100,2.20E-04,2.68,14920,1.00E-03
7200,4.93,5,55300,1.00E-04,4.55,1750,4.70E-03,2.89,99300,1.00E-04,2.69,53100,2.20E-04,2.82,14920,1.00E-03
7400,4.93,5,55300,1.00E-04,4.64,1750,4.70E-03,2.96,99300,1.00E-04,2.77,53100,2.20E-04,2.84,14920,1.00E-03
7600,4.93,5,55300,1.00E-04,4.81,1750,4.70E-03,3.03,99300,1.00E-04,2.83,53100,2.20E-04,2.86,14920,1.00E-03
7800,4.93,5,55300,1.00E-04,4.93,1750,4.70E-03,3.11,99300,1.00E-04,2.89,53100,2.20E-04,2.93,14920,1.00E-03
8000,4.93,5,55300,1.00E-04,5,1750,4.70E-03,3.19,99300,1.00E-04,2.95,53100,2.20E-04,2.96,14920,1.00E-03
8200,4.93,5,55300,1.00E-04,5,1750,4.70E-03,3.26,99300,1.00E-04,3.03,53100,2.20E-04,3.01,14920,1.00E-03
8400,4.93,5,55300,1.00E-04,5,1750,4.70E-03,3.32,99300,1.00E-04,3.07,53100,2.20E-04,3.07,14920,1.00E-03
8600,4.93,5,55300,1.00E-04,5,1750,4.70E-03,3.38,99300,1.00E-04,3.15,53100,2.20E-04,3.12,14920,1.00E-03
8800,4.93,5,55300,1.00E-04,5,1750,4.70E-03,3.45,99300,1.00E-04,3.2,53100,2.20E-04,3.16,14920,1.00E-03
9000,4.93,5,55300,1.00E-04,5,1750,4.70E-03,3.49,99300,1.00E-04,3.26,53100,2.20E-04,3.18,14920,1.00E-03
9200,4.93,5,55300,1.00E-04,5,1750,4.70E-03,3.59,99300,1.00E-04,3.32,53100,2.20E-04,3.25,14920,1.00E-03
9400,4.93,5,55300,1.00E-04,5,1750,4.70E-03,3.67,99300,1.00E-04,3.38,53100,2.20E-04,3.29,14920,1.00E-03
9600,4.93,5,55300,1.00E-04,5,1750,4.70E-03,3.73,99300,1.00E-04,3.45,53100,2.20E-04,3.32,14920,1.00E-03
9800,4.93,5,55300,1.00E-04,5,1750,4.70E-03,3.82,99300,1.00E-04,3.5,53100,2.20E-04,3.36,14920,1.00E-03
10000,4.93,5,55300,1.00E-04,5,1750,4.70E-03,3.91,99300,1.00E-04,3.56,53100,2.20E-04,3.42,14920,1.00E-03
10200,4.93,5,55300,1.00E-04,5,1750,4.70E-03,3.97,99300,1.00E-04,3.62,53100,2.20E-04,3.46,14920,1.00E-03
10400,4.93,5,55300,1.00E-04,5,1750,4.70E-03,4.06,99300,1.00E-04,3.7,53100,2.20E-04,3.52,14920,1.00E-03
10600,4.93,5,55300,1.00E-04,5,1750,4.70E-03,4.16,99300,1.00E-04,3.69,53100,2.20E-04,3.56,14920,1.00E-03
10800,4.93,5,55300,1.00E-04,5,1750,4.70E-03,4.23,99300,1.00E-04,3.77,53100,2.20E-04,3.6,14920,1.00E-03
11000,4.93,5,55300,1.00E-04,5,1750,4.70E-03,4.32,99300,1.00E-04,3.89,53100,2.20E-04,3.67,14920,1.00E-03
11200,4.93,5,55300,1.00E-04,5,1750,4.70E-03,4.39,99300,1.00E-04,3.97,53100,2.20E-04,3.73,14920,1.00E-03
11400,4.93,5,55300,1.00E-04,5,1750,4.70E-03,4.49,99300,1.00E-04,4.02,53100,2.20E-04,3.79,14920,1.00E-03
11600,4.93,5,55300,1.00E-04,5,1750,4.70E-03,4.58,99300,1.00E-04,4.11,53100,2.20E-04,3.83,14920,1.00E-03
11800,4.93,5,55300,1.00E-04,5,1750,4.70E-03,4.67,99300,1.00E-04,4.17,53100,2.20E-04,3.86,14920,1.00E-03
12000,4.93,5,55300,1.00E-04,5,1750,4.70E-03,4.75,99300,1.00E-04,4.26,53100,2.20E-04,4,14920,1.00E-03
12200,4.93,5,55300,1.00E-04,5,1750,4.70E-03,4.81,99300,1.00E-04,4.39,53100,2.20E-04,4.08,14920,1.00E-03
12400,4.93,5,55300,1.00E-04,5,1750,4.70E-03,4.95,99300,1.00E-04,4.36,53100,2.20E-04,4.12,14920,1.00E-03
12600,4.93,5,55300,1.00E-04,5,1750,4.70E-03,5,99300,1.00E-04,4.4,53100,2.20E-04,4.18,14920,1.00E-03
12800,4.93,5,55300,1.00E-04,5,1750,4.70E-03,5,99300,1.00E-04,4.54,53100,2.20E-04,4.24,14920,1.00E-03
13000,4.93,5,55300,1.00E-04,5,1750,4.70E-03,5,99300,1.00E-04,4.6,53100,2.20E-04,4.34,14920,1.00E-03
13200,4.93,5,55300,1.00E-04,5,1750,4.70E-03,5,99300,1.00E-04,4.61,53100,2.20E-04,4.39,14920,1.00E-03
13400,4.93,5,55300,1.00E-04,5,1750,4.70E-03,5,99300,1.00E-04,4.8,53100,2.20E-04,4.4,14920,1.00E-03
13600,4.93,5,55300,1.00E-04,5,1750,4.70E-03,5,99300,1.00E-04,4.88,53100,2.20E-04,4.46,14920,1.00E-03
13800,4.93,5,55300,1.00E-04,5,1750,4.70E-03,5,99300,1.00E-04,4.96,53100,2.20E-04,4.47,14920,1.00E-03
14000,4.93,5,55300,1.00E-04,5,1750,4.70E-03,5,99300,1.00E-04,5,53100,2.20E-04,4.61,14920,1.00E-03
14200,4.93,5,55300,1.00E-04,5,1750,4.70E-03,5,99300,1.00E-04,5,53100,2.20E-04,4.66,14920,1.00E-03
14400,4.93,5,55300,1.00E-04,5,1750,4.70E-03,5,99300,1.00E-04,5,53100,2.20E-04,4.68,14920,1.00E-03
14600,4.93,5,55300,1.00E-04,5,1750,4.70E-03,5,99300,1.00E-04,5,53100,2.20E-04,4.74,14920,1.00E-03
14800,4.93,5,55300,1.00E-04,5,1750,4.70E-03,5,99300,1.00E-04,5,53100,2.20E-04,4.84,14920,1.00E-03
15000,4.93,5,55300,1.00E-04,5,1750,4.70E-03,5,99300,1.00E-04,5,53100,2.20E-04,4.9,14920,1.00E-03
15200,4.93,5,55300,1.00E-04,5,1750,4.70E-03,5,99300,1.00E-04,5,53100,2.20E-04,4.86,14920,1.00E-03
15400,4.93,5,55300,1.00E-04,5,1750,4.70E-03,5,99300,1.00E-04,5,53100,2.20E-04,4.82,14920,1.00E-03
15600,4.93,5,55300,1.00E-04,5,1750,4.70E-03,5,99300,1.00E-04,5,53100,2.20E-04,4.98,14920,1.00E-03
15800,4.93,5,55300,1.00E-04,5,1750,4.70E-03,5,99300,1.00E-04,0,53100,2.20E-04,5,14920,1.00E-03
0,4.93,0,55300,1.00E-04,0,1750,4.70E-03,0,99300,1.00E-04,0,53100,2.20E-04,0,14920,1.00E-03
200,4.93,0,55300,1.00E-04,0.21,1750,4.70E-03,0,99300,1.00E-04,0,53100,2.20E-04,0,14920,1.00E-03
400,4.93,0.18,55300,1.00E-04,0.4,1750,4.70E-03,0,99300,1.00E-04,0,53100,2.20E-04,0,14920,1.00E-03
600,4.93,0.41,55300,1.00E-04,0.54,1750,4.70E-03,0,99300,1.00E-04,0,53100,2.20E-04,0,14920,1.00E-03
800,4.93,0.62,55300,1.00E-04,0.74,1750,4.70E-03,0,99300,1.00E-04,0,53100,2.20E-04,0.02,14920,1.00E-03
1000,4.93,0.84,55300,1.00E-04,0.9,1750,4.70E-03,0,99300,1.00E-04,0,53100,2.20E-04,0.11,14920,1.00E-03
1200,4.93,1.03,55300,1.00E-04,1.05,1750,4.70E-03,0.07,99300,1.00E-04,0.06,53100,2.20E-04,0.21,14920,1.00E-03
1400,4.93,1.33,55300,1.00E-04,1.21,1750,4.70E-03,0.2,99300,1.00E-04,0.16,53100,2.20E-04,0.3,14920,1.00E-03
1600,4.93,1.43,55300,1.00E-04,1.34,1750,4.70E-03,0.31,99300,1.00E-04,0.27,53100,2.20E-04,0.4,14920,1.00E-03
1800,4.93,1.6,55300,1.00E-04,1.48,1750,4.70E-03,0.42,99300,1.00E-04,0.38,53100,2.20E-04,0.49,14920,1.00E-03
